,domain_name,y_idx,text
195,imdb,1,"I watched this movie recently and fell in love with it. I loved the storyline and the actors. It has a little of everything. I was completely taken by the unfolding of the story. It has so many surprises along the way. I highly recommend it. In fact, I loved it so much that I ran out and bought the book. I felt I had to read it in order to appreciate the art in the writing behind the movie. I also wanted to make sure I didn't miss anything that was in the book but kept out of the movie. I recommend people who love the movie to read the book because there is enough difference in the book, especially in the second episode, to want to read it. It has become my favorite movie. I am now a Sarah Waters and Elaine Cassidy fan!!"
196,imdb,1,"even though this movie is quite old, no matter how many times i watch it, it still makes me laugh. <br /><br />one particular quote in the movie stands out. <br /><br />when Danny( Joe Piscopo) pulls up to the d.a's office & parks in a disabled spot, Danny's partner says <br /><br />"" can't park here, it's for the handicapped"". <br /><br />Danny replies "" i am handicapped,i'm psychotic"".<br /><br />that is one of the many lines in the movie that no matter how many times you watch, it'll make you chuckle.<br /><br />Johnny Dangerously stands in my top 5 comedy/spoof movies of all time.<br /><br />As an added bonus it also includes the legendary actor Peter Boyle in the cast. So watch this movie & like myself & many others who have watched it, you'll be hooked."
197,imdb,1,"""Opera"" is a great film with some wonderful,imaginative imagery.An opera singer(Cristina Marsillach)is being stalked by a killer who forces her to watch him murder everyone she knows by tying her up and taping needles under her eyes.This idea of the needles comes from the fact that Argento doesn't like it when people cover their eyes while watching his movies.""For years I've been annoyed by people covering their eyes during the gorier moments in my films.I film these images because I want people to see them and not avoid the positive confrontation of their fears by looking away.So I thought to myself 'How would it be possible to achieve this and force someone to watch most gruesome murder and make sure they can't avert their eyes?'The answer I came up with is the core of what ""Opera"" is about.""-says Argento.Plenty of suspense,wonderful cinematography and brutal,gory murders.One guy is stabbed in the throat with a knife causing a gushing wound,Daria Nicolodi gets shot in the eye while looking through the peephole,etc.For anyone who hasn't caught this one yet,give it a try.Highly recommended."
198,imdb,0,"The animation in this re-imagining of Peter & the Wolf is excellent, but at 29 minutes, the film is sleep inducing. They should have called it ""Peter & the Snails"", because everything moves at a snail's pace. I couldn't even watch the film in one sitting - I had to watch it 15 minutes at a time, and it was pure torture.<br /><br />Save yourself 30 minutes - do not watch this film - and you will thank me.<br /><br />I can only guess that the Oscar nominating committee only watched the first few minutes of the nominees. Unfortunately, to vote for the winner in the Best Animated Short (short!) category, the voters will have to sit through the whole thing. I already feel sorry for them - and must predict that there's no way this film will come close to winning."
199,imdb,0,"If you like films that ramble with little plot exposition spiced with kinky sex, this film is for you. On the plus side the lead actor/actress (newcomer transsexual) does have an interesting screen presence, but not enough to add up to much more than a mildly interesting movie - if that. Essentially this film is about 3 social outcasts (transexual prostitute, male hustler, and Russian,gay immigrant) who somehow have developed a bond. Why is not clear. We are expected to accept these misfits are at the core basic honest people who have the ability to love while they hustle their bodies on the street. Right!! And Anna Nicole Smith was truly in love with her ninety something sugar daddy! The filmmaker shows a gritty, unpleasant side of life while wanting us to believe underneath it all these seriously damaged people are really quite normal to the extent they have a menage a trois which helps them through life. Quite a fantasy, but unfortunately portrayed here as real look of life on the wild side. In sum, no plot, no truth and no real reason to spend much time here. Unless of course you just like to revel in the kink!!!"
200,senti140,0,Rugby game today. I am in a funk and don't want to go.  I don't like caring about things that I can't completely control.
201,senti140,0,school in about 2 hours  hope this week goes by quick...
202,senti140,0,Good morning. About to hit the road to head back to tallahassee. I never knew it would be so hard to say to goodbye to him  i dont wa ...
203,senti140,0,"@broknmirrorgirl I would go with you in a heartbeat, but I have to pick up my roommate from the airport that night. Damnit. "
204,senti140,0,"No sleep last night either - not by choice, just couldn't get to sleep at all "
205,senti140,1,@mediahunter you're very perceptive 
206,senti140,1,@sisterchen you need to not be at work and need to come to the beach 
207,senti140,1,@gudze Thanks for the follow  What characters do you play in WOW? My highest toon is a lvl 71 shadow priest in Tanaris.
208,senti140,1,"@TessAaaaah Yeah, they're an awesome band  I know!!! Maybe if we spam everyone... #ohhushfornewmoon #ohhushfornewmoon #ohhushfornewmoon"
209,senti140,0,Back at work 
210,senti140,0,@SY94 hey I am getting on the plane in like 2 hours. I'll miss you 
211,senti140,0,i had a good dream I wish I could have continued 
212,senti140,0,@charlieskies My mum throws my clothes out all the time - I never get to do that 
213,senti140,1,"i got 48% on my maths exam. hard to believe, but thats an improvement "
214,senti140,0,I'm being held captive at the casino by my mother. 
215,senti140,1,@lholow hello there!  how are youuu?
216,senti140,1,I think that it's about time for bed. Goodnight Twitter-people! 
217,senti140,0,And and and my face is filled with little pimples! It's like getting more and more everyday!  UGLY!
218,senti140,1,"@acepero YAY! have fun, girl!! i'm glad you made it! do big things over there "
219,senti140,1,@catherinedevlin did you set the &quot;connect at power on&quot; flag? It's in &quot;Edit settings&quot; 
220,senti140,0,Its almost time for the last show of the tour 
221,senti140,0,@bowwow614 SICK! im losing my voice. 
222,senti140,0,@r4isstatic i think i have food poisoning  no lunch for us today i'm afraid...
223,senti140,1,"came back from seeing 17 againn,, was gooddd  &lt;3"
224,senti140,1,I'm going to host the tonys one day. 
225,senti140,1,@4ut HEY CAT! I am visiting friends and just have a few minutes to tweet.  I can't wait to watch Gene and fam at 9!
226,senti140,1,@DexterAddict I'll go and get S2 a.s.a.p. myself! I swear... I promise 
227,senti140,1,"He knows I love him, and I know he loves me! "
228,senti140,1,"@branden3112 oh, that's just one of my designs from a while back "
229,senti140,1,"@mckaulick Montcalm, the best place to live in Quebec City! "
230,senti140,1,@feblub good morning! What's an English breakfast then? 
231,senti140,1,@_Ra_Ra_ your not alone...i need coffee too. 
232,senti140,1,"''Black, it's all Black, it's the colour of my heart...'' "
233,senti140,1,@lovetoshopmom Think positive! Maybe you'll still get the chance...you'll always have shopping! 
234,senti140,0,@malditamd Oh no! Not coffee! 
235,senti140,0,"So much new ideas,but no time to realize what i'm thinking "
236,senti140,0,"ARGH MAN! Just come dwon for a quiet revision sesh by myself, and then guess who comes down, @moveeefan and turns on the telly, thanks! "
237,senti140,1,@Morrica always love to busy and enthusiastic 
238,senti140,1,"@demitrasoldatos hahahaha,,luckyyy! xD .. i jus beenn stuck with youtube :l lmao, i WILL get it tho(: and yep  she said she wants to  xx"
239,senti140,0,just woke up..ughh packing my stuff to go back to chicago  dont wanna go i lve being home
240,senti140,1,What A Fucking Night.  J. Dilla Rest In Peace!!!!
241,senti140,0,i want a new phone  but will have to wait
242,senti140,0,black eyes are not fun 
243,senti140,1,@allthatglitrs21 love you guys 
244,senti140,0,"It's sunny outside, but I have to stay inside n do some cleaning. "
245,senti140,1,"@AndreAmore I loved that album....INXS was pretty special. If the EW tag applies to you, as long as you are having fun...is all fine "
246,senti140,1,"Meanwhile, #followfriday the very charming Mr @Bighit15 "
247,senti140,1,"P,K,S bulk food shop @greenstarcoop P clean more garage.K&amp;M play with lincoln logs house. S sleeping baby.happy family.  #ithaca #unschool"
248,senti140,1,excited for madden 10!!! 
249,senti140,0,@hermitpaul I dont think so.  I have no idea who would have done it. I'm just going to cross my fingers that my insurance will pay for it.
250,senti140,1,"To all my friends, thank you for another wonderful day in the pool of the collective consciousness. My skins all wrinkled "
251,senti140,0,Moo.com is broke  another bummer!!
252,senti140,0,@sherryaperez Awwwww...  sorry to hear that.  
253,senti140,1,Whoooooo! Spcn 2009!  ready to cheer for @Dariane!
254,senti140,0,im feeling melancholy again.... 
255,senti140,0,@writingvixen definitely! I'm too excited to go to sleep now.  But i have to wake up early again! Boo.
256,senti140,0,@Lil_N00b me too 
257,senti140,1,tomorrow tho really IS homework and bracelet day. seriously. and maybe some mario brothers. but mostly school. (riiiiiiiiight) 
258,senti140,0,"just so ya know, we're out of pumpernickel bagels for the day "
259,senti140,1,@lecrab Welkom. Doing business online klinkt interessant 
260,senti140,0,WHOO HOO LIL SIS'S GRADUATION 2DAY.! Then back 2 ferris right after... 
261,senti140,0, can I go and sit in my own little corner
262,senti140,1,@csundsdal Remy Ma? Isn't she in jail or something? 
263,senti140,0,graduation is inside. hailey is sad 
264,senti140,0,@breeoleary fuck. that's horrible  at least she's not suffering anymore.. she's in a better place.. i love you.. i hope you're ok..
265,senti140,0,Driving home with a swollen ankle 
266,senti140,1,Okay. Gettin Off The Computer. TiRED. WELL NiGHT TWiTTER ! BRB TOMORROW ! GOOD NiGHT ! POW ! S.O.D./P.T.E. THATS WHAT i REPESENT !  -Amani
267,senti140,1,@xalice96 I read you blog and commented.. hope my comment is ok.. 
268,senti140,1,@treffin I've been attending tea parties for the last 8 years...slow to the party dude.     not trying to start a donkey v. elephant war.
269,senti140,0,feels bad. Somehow a misunderstanding of a poorly executed joke made someone I don't know hate me  How do things like that happen online?
270,senti140,0,Dinner Date  .... This should be interesting! Damn the rain mang I wanted to sit on the patio 
271,senti140,1,"@lauraschulz Telll me about it, On I5 first come the trees, trees more trees. sprawling greens in midst of desert does get boring "
272,senti140,0,I'm feeling a bit Blehhh   I think sleep is in order!
273,senti140,1,"@boygirlboygirl Hi there, good morning to you too "
274,senti140,0,Going to bed cuz i have to work at 10:30  I know it's soo early 
275,senti140,1,you da fukcn BEST. best i ever had 
276,senti140,0,@RyanSeacrest I wasn't awaaaake  but even if I was I'd probably be listening to @Channel933 instead. SD love.
277,senti140,1,"@KendellRenee well, i follow interesting people or sites with great lines of info. you fit the bill, plus you gave zaibatsu a  hard time! "
278,senti140,1,21 Days till chris comes home and 67 days till summer 
279,senti140,1,@Chillingoutnow btw I saw Man vs. Wild with Will Ferrell! Was a good show! 
280,senti140,0,I hate rainy days 
281,senti140,1,@Usha well keep in touch as we'll be pushing out updates regularly. 
282,senti140,0,i'm covered in dust and sweat. eww 
283,senti140,1,Yay Happy Mother's Day  #fb
284,senti140,0,Nooooooooooooooo they killed my boooooo Chris Evans  Naomie Harris is a lucky woman! Lawd!
285,senti140,0,Goin to the allergy doctor w mama to see what's wrong with me 
286,senti140,0,is trying to sleep but had an uncomfortable feeling that wont let me 
287,senti140,1,awake again 
288,senti140,1,big up my mum &amp; my sista 4 making a wickid bbq! 
289,senti140,1,"is so excited for Demi, Kelly Clarkson, Jonas, Honor Society and Jordin Sparks in August. &amp; *hopefully* No Doubt &amp; Paramore in July! "
290,senti140,1,My mommy also let me stay home if only I didn't wake up  dang it!
291,senti140,0,@gabmo Thanks! We are truly trying/learning a new way of life! Should have started years ago. B4 Eco-we sent full dumpsters to landfill 
292,senti140,1,Back after two days..LOL!  I've missed my laptop! 
293,senti140,0,is ready to go to bed..long day tomorrow 
294,senti140,1,@DavidHogan You are AWESOME 
295,senti140,0,"@aplusk Ashton, did u see no. 9  holy fu*** shit.. wtf is wrong with mankind... IDIOTSSS :S [reg. power to the people]"
296,senti140,0,@nukam &amp; u didn't even let me know   &quot;there is only better off never better than&quot;
297,senti140,1,"Thank you everyone who has said lovely things to me, much love to you all! Kiss kiss, oh and lets not forget the cuddles  xxxxx"
298,senti140,0,I think we'll be hitting 90 today. Spring is over. 
299,senti140,1,@CeeAnn927 Dont let a nigga mess ur day up!!! Pick it up girl and DO u! He'll come back 
300,sst,1,The movie suffers from two fatal ailments -- a dearth of vitality and a story that 's shapeless and uninflected .
301,sst,1,The film is predictable in the reassuring manner of a beautifully sung holiday carol .
302,sst,0,It 's just incredibly dull .
303,sst,1,"It 's a square , sentimental drama that satisfies , as comfort food often can ."
304,sst,1,It offers little beyond the momentary joys of pretty and weightless intellectual entertainment .
305,sst,0,Not an objectionable or dull film ; it merely lacks everything except good intentions .
306,sst,1,Offers laughs and insight into one of the toughest ages a kid can go through .
307,sst,0,Nicks and Steinberg match their own creations for pure venality -- that 's giving it the old college try .
308,sst,0,"I liked the original short story but this movie , even at an hour and twenty-some minutes , it 's too long and it goes nowhere ."
309,sst,0,"Tsai has managed to create an underplayed melodrama about family dynamics and dysfunction that harks back to the spare , unchecked heartache of Yasujiro Ozu ."
310,sst,0,"The best comedy concert movie I 've seen since Cho 's previous concert comedy film , I 'm the One That I Want , in 2000 ."
311,sst,1,A painfully funny ode to bad behavior .
312,sst,0,"The setting turns out to be more interesting than any of the character dramas , which never reach satisfying conclusions ."
313,sst,1,"If it 's possible for a sequel to outshine the original , then SL2 does just that ."
314,sst,0,Imagine Susan Sontag falling in love with Howard Stern .
315,sst,0,Just another combination of bad animation and mindless violence ... lacking the slightest bit of wit or charm .
316,sst,0,A good documentary can make interesting a subject you thought would leave you cold .
317,sst,1,A straight-ahead thriller that never rises above superficiality .
318,sst,1,A movie like The Guys is why film criticism can be considered work .
319,sst,1,El Crimen Del Padre Amaro would likely be most effective if used as a tool to rally anti-Catholic protestors .
320,sst,0,Able to provide insight into a fascinating part of theater history .
321,sst,1,"-LRB- Kline 's -RRB- utterly convincing -- and deeply appealing -- as a noble teacher who embraces a strict moral code , and as a flawed human being who ca n't quite live up to it ."
322,sst,0,The immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary Space Station 3D .
323,sst,1,The performances take the movie to a higher level .
324,sst,0,But what are adults doing in the theater at all ?
325,sst,0,"Barney 's ideas about creation and identity do n't really seem all that profound , at least by way of what can be gleaned from this three-hour endurance test built around an hour 's worth of actual material ."
326,sst,0,"Director Chris Wedge and screenwriters Michael Berg , Michael J. Wilson and Peter Ackerman create some episodes that rival vintage Looney Tunes for the most creative mayhem in a brief amount of time ."
327,sst,0,"For the most part , the film does hold up pretty well ."
328,sst,1,"Overall , it 's a very entertaining , thought-provoking film with a simple message : God is love ."
329,sst,0,"Director Lee has a true cinematic knack , but it 's also nice to see a movie with its heart so thoroughly , unabashedly on its sleeve ."
330,sst,1,"Enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers ."
331,sst,1,"Many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and I do n't think that A.C. will help this movie one bit ."
332,sst,1,A grimly competent and stolid and earnest military courtroom drama .
333,sst,0,Tsai convincingly paints a specifically urban sense of disassociation here .
334,sst,0,"The performances of the children , untrained in acting , have an honesty and dignity that breaks your heart ."
335,sst,0,Suffers from all the excesses of the genre .
336,sst,0,You could love Safe Conduct -LRB- Laissez Passer -RRB- for being a subtitled French movie that is 170 minutes long .
337,sst,0,The mushy finale turns John Q into a movie-of-the-week tearjerker .
338,sst,0,"Filled with low-brow humor , gratuitous violence and a disturbing disregard for life ."
339,sst,0,Both deeply weird and charmingly dear .
340,sst,1,"There is a refreshing absence of cynicism in Stuart Little 2 -- quite a rarity , even in the family film market ."
341,sst,0,Kept aloft largely by a comically adept ensemble .
342,sst,1,A charmer from Belgium .
343,sst,0,They were right .
344,sst,1,Writer\/director Mark Romanek spotlights the underlying caste system in America .
345,sst,0,The characters are never more than sketches ... which leaves any true emotional connection or identification frustratingly out of reach .
346,sst,0,"We never feel anything for these characters , and as a result the film is basically just a curiosity ."
347,sst,0,"... the story is far-flung , illogical , and plain stupid ."
348,sst,0,"The movie 's quiet affirmation of neighborhood values gives it an honest , lived-in glow ."
349,sst,1,"For all its alleged youthful fire , XXX is no less subservient to Bond 's tired formula of guns , girls and gadgets while brandishing a new action hero ."
350,sst,0,"The film is a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama ."
351,sst,0,As unseemly as its title suggests .
352,sst,0,"Nelson 's brutally unsentimental approach ... sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle ."
353,sst,0,Cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes .
354,sst,1,Plays like a glossy melodrama that occasionally verges on camp .
355,sst,1,I suspect that you 'll be as bored watching Morvern Callar as the characters are in it .
356,sst,1,What results is the best performance from either in years .
357,sst,1,"is the kind of movie that 's critic-proof , simply because it aims so low ."
358,sst,1,"Often messy and frustrating , but very pleasing at its best moments , it 's very much like life itself ."
359,sst,1,"It will probably prove interesting to Ram Dass fans , but to others it may feel like a parody of the mellow , peace-and-love side of the '60s counterculture ."
360,sst,0,"Birthday Girl is an amusing joy ride , with some surprisingly violent moments ."
361,sst,1,"You 're not merely watching history , you 're engulfed by it ."
362,sst,0,The primitive force of this film seems to bubble up from the vast collective memory of the combatants .
363,sst,1,"This extremely unfunny film clocks in at 80 minutes , but feels twice as long ."
364,sst,1,A sensitive and astute first feature by Anne-Sophie Birot .
365,sst,1,"Drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why ."
366,sst,1,"The makers of Divine Secrets of the Ya-Ya Sisterhood should offer a free ticket -LRB- second prize , of course , two free tickets -RRB- to anyone who can locate a genuinely honest moment in their movie ."
367,sst,0,Just another generic drama that has nothing going for it other than its exploitive array of obligatory cheap thrills .
368,sst,0,The production values are of the highest and the performances attractive without being memorable .
369,sst,0,"Hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people ."
370,sst,0,"Yes , dull ."
371,sst,0,An overly melodramatic but somewhat insightful French coming-of-age film ...
372,sst,0,"It 's a smartly directed , grown-up film of ideas ."
373,sst,0,"The faithful will enjoy this sometimes wry adaptation of V.S. Naipaul 's novel , but newcomers may find themselves stifling a yawn or two during the first hour ."
374,sst,0,A wild ride with eight boarders from Venice Beach that was a deserved co-winner of the Audience Award for documentaries at the Sundance Film Festival .
375,sst,0,"Once again , the intelligence of gay audiences has been grossly underestimated , and a meaty plot and well-developed characters have been sacrificed for skin and flash that barely fizzle ."
376,sst,1,"Walter Hill 's pulpy , stylized boxing melodrama Undisputed nearly overcomes its questionable in-the-ring match-up with solid fight choreography and gritty prison authenticity ."
377,sst,0,"In its own floundering way , it gets to you ."
378,sst,1,"Crammed with incident , and bristles with passion and energy ."
379,sst,0,"Compared to his series of spectacular belly flops both on and off the screen , RunTelDat is something of a triumph ."
380,sst,1,"The acting is amateurish , the cinematography is atrocious , the direction is clumsy , the writing is insipid and the violence is at once luridly graphic and laughably unconvincing ."
381,sst,0,"The most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take ."
382,sst,0,"It 's usually a bad sign when directors abandon their scripts and go where the moment takes them , but Olympia , Wash. , based filmmakers Anne de Marcken and Marilyn Freeman did just that and it 's what makes their project so interesting ."
383,sst,0,"The vintage is pure ' 87 , with a halfhearted twist on its cautionary message : Fatal Attraction = do n't have an affair with a nutjob ; Unfaithful = do n't if you 're married to one ."
384,sst,1,"Like Brosnan 's performance , Evelyn comes from the heart ."
385,sst,0,"All in all , Brown Sugar is a satisfying well-made romantic comedy that 's both charming and well acted ."
386,sst,0,A wild ride of a movie that keeps throwing fastballs .
387,sst,1,"This Sade is hardly a perverse , dangerous libertine and agitator -- which would have made for better drama ."
388,sst,1,"A tough go , but Leigh 's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film 's often-mined and despairing milieu ."
389,sst,0,"Not a film to rival To Live , but a fine little amuse-bouche to keep your appetite whetted ."
390,sst,0,There 's not a fresh idea at the core of this tale .
391,sst,1,Equal parts bodice-ripper and plodding costume drama .
392,sst,1,It wo n't be long before you 'll spy I Spy at a video store near you .
393,sst,1,"Fails in making this character understandable , in getting under her skin , in exploring motivation ... Well before the end , the film grows as dull as its characters , about whose fate it is hard to care ."
394,sst,0,"Star Trek was kind of terrific once , but now it is a copy of a copy of a copy ."
395,sst,1,"Though the book runs only about 300 pages , it is so densely packed ... that even an ambitious adaptation and elaborate production like Mr. Schepisi 's seems skimpy and unclear ."
396,sst,1,"The X potion gives the quickly named Blossom , Bubbles and Buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays ."
397,sst,0,"... for all its social and political potential , State Property does n't end up being very inspiring or insightful ."
398,sst,0,I did n't smile .
399,sst,1,Fans of Nijinsky will savor every minute of Cox 's work .
